company_code,journal_no,line_no,posting_date,account_code,debit_lc,credit_lc,user_id
CANON,2235,2,2026-01-25 00:00:00,410201010103,0,1200000,unknown
CANON,2236,1,2026-01-26 00:00:00,510201010103,56866,0,unknown
CANON,2237,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2237,2,2026-01-26 00:00:00,410201010103,0,150000,unknown
CANON,2242,1,2026-01-27 00:00:00,510201010103,758241.73,0,unknown
CANON,2244,1,2026-01-27 00:00:00,510201010103,-758241.73,0,unknown
CANON,2245,1,2026-01-20 00:00:00,810101010101,0,0,unknown
CANON,2249,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2251,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2252,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2252,2,2026-01-29 00:00:00,450101010101,0,525917.9,unknown
CANON,2253,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2253,2,2026-01-29 00:00:00,450101010101,0,423736.2,unknown
CANON,2254,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2256,1,2026-01-29 00:00:00,550101010101,942246.09,0,unknown
CANON,2257,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2257,2,2026-01-29 00:00:00,450101010101,0,829710,unknown
CANON,2258,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2258,2,2026-01-29 00:00:00,450101010101,0,238185,unknown
CANON,2259,1,2026-01-29 00:00:00,540101010101,221259,0,unknown
CANON,2261,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2261,2,2026-01-29 00:00:00,450101010101,0,559258.7,unknown
CANON,2263,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2263,2,2026-01-29 00:00:00,450101010101,0,214200,unknown
CANON,2264,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2264,2,2026-01-29 00:00:00,450101010101,0,640500,unknown
CANON,2267,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2267,2,2026-01-29 00:00:00,450101010101,0,589995,unknown
CANON,2271,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2271,2,2026-01-29 00:00:00,450101010101,0,1882800,unknown
CANON,2272,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2272,2,2026-01-29 00:00:00,450101010101,0,44460,unknown
CANON,2273,1,2026-01-20 00:00:00,810101010101,0,0,unknown
CANON,2273,2,2026-01-20 00:00:00,630101010104,30000,0,unknown
CANON,2274,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2274,2,2026-01-26 00:00:00,610101010110,19750,0,unknown
CANON,2275,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2275,2,2026-01-26 00:00:00,610101010104,82000,0,unknown
CANON,2277,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2278,1,2026-01-19 00:00:00,810101010101,0,0,unknown
CANON,2278,2,2026-01-19 00:00:00,620101010102,1003000,0,unknown
CANON,2279,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2280,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2281,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2282,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2283,1,2026-01-15 00:00:00,810101010101,0,0,unknown
CANON,2283,2,2026-01-15 00:00:00,630101010104,189000,0,unknown
CANON,2284,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2285,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2286,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2287,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2288,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2289,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2290,1,2026-01-15 00:00:00,810101010101,0,0,unknown
CANON,2290,2,2026-01-15 00:00:00,610101010113,572000,0,unknown
CANON,2291,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2292,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2293,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2294,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2295,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2296,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2297,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2298,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2299,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2300,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2300,2,2026-01-26 00:00:00,610101010121,250,0,unknown
CANON,2301,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2302,2,2026-01-29 00:00:00,710101010104,0,0,unknown
CANON,2313,1,2026-01-04 00:00:00,650101010101,50000,0,unknown
CANON,2318,1,2026-01-28 00:00:00,650101010101,0,30000,unknown
CANON,2319,0,2026-01-30 00:00:00,650101010101,35000,0,unknown
CANON,2320,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2320,2,2026-01-31 00:00:00,440101010101,0,220000,unknown
CANON,2320,4,2026-01-31 00:00:00,540101010101,90474.6,0,unknown
CANON,2323,2,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2325,1,2026-01-31 00:00:00,510101010102,3493678.12,0,unknown
CANON,2325,3,2026-01-31 00:00:00,510101010103,707290.47,0,unknown
CANON,2325,5,2026-01-31 00:00:00,540101010101,91874.14,0,unknown
CANON,2329,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2329,2,2026-01-31 00:00:00,450101010104,0,20000,unknown
CANON,2331,1,2026-01-31 00:00:00,510101020101,10020328.79,0,unknown
CANON,2331,3,2026-01-31 00:00:00,510101010102,10753267.5,0,unknown
CANON,2331,5,2026-01-31 00:00:00,510101060101,2322453.6,0,unknown
CANON,2333,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2333,2,2026-01-31 00:00:00,440101010101,0,55000,unknown
CANON,2333,3,2026-01-31 00:00:00,450101010104,0,40000,unknown
CANON,2333,5,2026-01-31 00:00:00,540101010101,12591.72,0,unknown
CANON,2335,1,2026-01-31 00:00:00,550101010101,125977.38,0,unknown
CANON,2336,1,2026-01-31 00:00:00,510101050103,940257.27,0,unknown
CANON,2336,3,2026-01-31 00:00:00,510101010103,967700,0,unknown
CANON,2337,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2337,2,2026-01-31 00:00:00,410101010103,0,315000,unknown
CANON,2337,3,2026-01-31 00:00:00,450101010104,0,50000,unknown
CANON,2337,5,2026-01-31 00:00:00,510101010103,255610.96,0,unknown
CANON,2340,2,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2343,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2344,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2344,2,2026-01-31 00:00:00,420101010103,0,680000,unknown
CANON,2344,4,2026-01-31 00:00:00,520101010103,650000,0,unknown
CANON,2348,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2348,2,2026-01-31 00:00:00,450101010104,0,15000,unknown
CANON,2350,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2350,2,2026-01-31 00:00:00,410101010102,0,4200000,unknown
CANON,2350,3,2026-01-31 00:00:00,410101010103,0,970000,unknown
CANON,2350,4,2026-01-31 00:00:00,440101010101,0,130000,unknown
CANON,2351,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2351,2,2026-01-26 00:00:00,410101010102,0,20250000,unknown
CANON,2352,1,2026-01-26 00:00:00,810101010101,0,0,unknown
CANON,2352,2,2026-01-26 00:00:00,410101010101,0,5249999.97,unknown
CANON,2353,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2353,2,2026-01-31 00:00:00,440101010101,0,720000,unknown
CANON,2353,4,2026-01-31 00:00:00,540101010101,383622,0,unknown
CANON,2355,1,2026-01-27 00:00:00,540101010101,1121864.29,0,unknown
CANON,2355,3,2026-01-27 00:00:00,510201010103,983025.93,0,unknown
CANON,2356,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2356,2,2026-01-29 00:00:00,440101010101,0,350000,unknown
CANON,2357,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2357,2,2026-01-29 00:00:00,410101010103,0,0,unknown
CANON,2361,1,2026-01-27 00:00:00,510201010103,758241.73,0,unknown
CANON,2362,1,2026-01-27 00:00:00,810101010101,0,0,unknown
CANON,2362,2,2026-01-27 00:00:00,410201010103,0,0,unknown
CANON,2364,1,2026-01-31 00:00:00,510101010103,1763952.57,0,unknown
CANON,2365,1,2026-01-31 00:00:00,510101010103,352790.52,0,unknown
CANON,2366,1,2026-01-31 00:00:00,540101010101,74024.78,0,unknown
CANON,2367,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2367,2,2026-01-31 00:00:00,450101010104,0,60000,unknown
CANON,2367,3,2026-01-31 00:00:00,440101010101,0,105000,unknown
CANON,2368,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2371,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2373,1,2026-01-31 00:00:00,510101020101,2203450.55,0,unknown
CANON,2374,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2374,2,2026-01-31 00:00:00,420101010102,0,170000,unknown
CANON,2374,3,2026-01-31 00:00:00,440101010101,0,90000,unknown
CANON,2374,5,2026-01-31 00:00:00,520101010102,165000,0,unknown
CANON,2374,7,2026-01-31 00:00:00,540101010101,62000,0,unknown
CANON,2375,2,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2376,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2376,2,2026-01-31 00:00:00,450101010101,0,922320,unknown
CANON,2377,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2377,2,2026-02-01 00:00:00,440101010101,0,95000,unknown
CANON,2377,4,2026-02-01 00:00:00,540101010101,54522.19,0,unknown
CANON,2379,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2379,2,2026-01-31 00:00:00,450101010101,0,866100,unknown
CANON,2380,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2380,2,2026-01-31 00:00:00,410101010103,0,2800000,unknown
CANON,2381,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2381,2,2026-01-31 00:00:00,410101010103,0,560000,unknown
CANON,2382,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2382,2,2026-01-31 00:00:00,410101020101,0,2800000,unknown
CANON,2383,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2383,2,2026-01-31 00:00:00,410101050103,0,1500000,unknown
CANON,2383,3,2026-01-31 00:00:00,410101010103,0,1500000,unknown
CANON,2385,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2385,2,2026-01-31 00:00:00,410201010103,0,0,unknown
CANON,2387,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2389,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2389,2,2026-02-01 00:00:00,410101010102,0,2310000,unknown
CANON,2389,3,2026-02-01 00:00:00,440101010101,0,50000,unknown
CANON,2389,4,2026-02-01 00:00:00,410101010103,0,390000,unknown
CANON,2389,6,2026-02-01 00:00:00,510101010102,1746839.06,0,unknown
CANON,2389,8,2026-02-01 00:00:00,540101010101,45937.07,0,unknown
CANON,2389,10,2026-02-01 00:00:00,510101010103,354662.35,0,unknown
CANON,2390,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2391,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2392,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2392,2,2026-02-01 00:00:00,440101010101,0,90000,unknown
CANON,2392,4,2026-02-01 00:00:00,540101010101,43409.84,0,unknown
CANON,2393,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2393,2,2026-02-01 00:00:00,410101010102,0,3210000,unknown
CANON,2393,3,2026-02-01 00:00:00,410101010103,0,1470000,unknown
CANON,2393,4,2026-02-01 00:00:00,440101010101,0,1894000,unknown
CANON,2393,5,2026-02-01 00:00:00,410101060101,0,785000,unknown
CANON,2393,6,2026-02-01 00:00:00,410101010101,0,1310000,unknown
CANON,2393,7,2026-02-01 00:00:00,420101010103,0,496000,unknown
CANON,2393,9,2026-02-01 00:00:00,510101010102,1686072.32,0,unknown
CANON,2393,11,2026-02-01 00:00:00,510101010103,999466.92,0,unknown
CANON,2393,13,2026-02-01 00:00:00,540101010101,1475043.48,0,unknown
CANON,2393,15,2026-02-01 00:00:00,510101060101,464490.72,0,unknown
CANON,2393,17,2026-02-01 00:00:00,510101010101,1205571.44,0,unknown
CANON,2393,19,2026-02-01 00:00:00,520101010103,522260.24,0,unknown
CANON,2394,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2396,1,2026-01-31 00:00:00,710101010104,105000,0,unknown
CANON,2397,1,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2398,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2398,2,2026-02-01 00:00:00,440101010101,0,-90000,unknown
CANON,2398,4,2026-02-01 00:00:00,540101010101,-43409.84,0,unknown
CANON,2399,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2399,2,2026-02-01 00:00:00,410101010103,0,1000000,unknown
CANON,2399,4,2026-02-01 00:00:00,510101010103,584014.91,0,unknown
CANON,2400,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2402,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2403,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2403,2,2026-02-01 00:00:00,410101020101,0,630000,unknown
CANON,2403,4,2026-02-01 00:00:00,510101020101,380825.62,0,unknown
CANON,2405,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2406,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2406,2,2026-02-01 00:00:00,420101010103,0,1300000,unknown
CANON,2406,4,2026-02-01 00:00:00,520101010103,1240000,0,unknown
CANON,2408,1,2026-01-05 00:00:00,810101010101,0,0,unknown
CANON,2408,2,2026-01-05 00:00:00,450101010104,0,-50000,unknown
CANON,2409,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2411,1,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2412,1,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2413,1,2026-01-28 00:00:00,810101010101,0,0,unknown
CANON,2413,3,2026-01-28 00:00:00,610101010117,0,24000,unknown
CANON,2414,1,2026-01-28 00:00:00,810101010101,0,0,unknown
CANON,2414,3,2026-01-28 00:00:00,610101010117,24000,0,unknown
CANON,2416,1,2026-02-01 00:00:00,550101010101,379197.28,0,unknown
CANON,2417,1,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,2418,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2418,2,2026-01-25 00:00:00,630101010104,117500,0,unknown
CANON,2419,1,2026-01-27 00:00:00,810101010101,0,0,unknown
CANON,2419,2,2026-01-27 00:00:00,630101010104,15000,0,unknown
CANON,2422,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2423,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2424,1,2026-02-01 00:00:00,550101010101,379197.28,0,unknown
CANON,2425,1,2026-02-01 00:00:00,510201010103,253219.9,0,unknown
CANON,2427,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2427,2,2026-01-29 00:00:00,450101010105,0,815000,unknown
CANON,2431,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2433,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2433,2,2026-01-29 00:00:00,450101010105,0,4410048,unknown
CANON,2434,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2435,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2435,2,2026-02-01 00:00:00,410101010103,0,240000,unknown
CANON,2435,4,2026-02-01 00:00:00,510101010103,135651.81,0,unknown
CANON,2440,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2440,2,2026-01-29 00:00:00,450101010101,0,339390,unknown
CANON,2443,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2443,2,2026-01-29 00:00:00,450101010101,0,105465,unknown
CANON,2446,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2446,2,2026-02-01 00:00:00,440101010101,0,10000,unknown
CANON,2446,4,2026-02-01 00:00:00,540101010101,4999.19,0,unknown
CANON,2448,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2448,2,2026-02-01 00:00:00,450101010101,0,22680,unknown
CANON,2450,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2450,2,2026-01-29 00:00:00,450101010101,0,3908033,unknown
CANON,2454,1,2026-02-02 00:00:00,710101010115,380000,0,unknown
CANON,2455,1,2026-01-20 00:00:00,810101010101,0,0,unknown
CANON,2455,2,2026-01-20 00:00:00,410201010103,0,-1200000,unknown
CANON,2455,3,2026-01-20 00:00:00,410101010103,0,-353439.73,unknown
CANON,2456,1,2026-01-20 00:00:00,550101010102,-1178347.48,0,unknown
CANON,2458,1,2026-01-20 00:00:00,810101010101,0,0,unknown
CANON,2458,2,2026-01-20 00:00:00,410201010103,0,0,unknown
CANON,2458,3,2026-01-20 00:00:00,410101010103,0,0,unknown
CANON,2458,5,2026-01-20 00:00:00,550101010101,1178347.48,0,unknown
CANON,2459,0,2026-02-02 00:00:00,710101010115,0,380000,unknown
CANON,2459,1,2026-02-02 00:00:00,610101010117,190000,0,unknown
CANON,2459,2,2026-02-02 00:00:00,610101010117,95000,0,unknown
CANON,2459,3,2026-02-02 00:00:00,610101010117,95000,0,unknown
CANON,2460,1,2026-02-02 00:00:00,520101010103,6238381.4,0,unknown
CANON,2465,1,2026-02-02 00:00:00,510101010103,580620,0,unknown
CANON,2466,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2466,2,2026-02-02 00:00:00,440101010101,0,90000,unknown
CANON,2466,4,2026-02-02 00:00:00,540101010101,43409.84,0,unknown
CANON,2467,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2468,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2468,2,2026-01-29 00:00:00,450101010101,0,431730,unknown
CANON,2469,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2469,2,2026-01-29 00:00:00,450101010101,0,1023165,unknown
CANON,2470,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2470,2,2026-01-29 00:00:00,450101010101,0,1670256,unknown
CANON,2472,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2472,2,2026-01-29 00:00:00,450101010101,0,794655,unknown
CANON,2473,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2473,2,2026-01-29 00:00:00,450101010101,0,180360,unknown
CANON,2474,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2474,2,2026-01-29 00:00:00,450101010101,0,3715845,unknown
CANON,2479,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2479,2,2026-01-31 00:00:00,410101020101,0,14337628.17,unknown
CANON,2479,3,2026-01-31 00:00:00,410101010102,0,16708417.08,unknown
CANON,2479,4,2026-01-31 00:00:00,410101060101,0,3203954.9,unknown
CANON,2480,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,2480,2,2026-01-31 00:00:00,410101010103,0,72726121.42,unknown
CANON,2480,3,2026-01-31 00:00:00,410101020101,0,46589986.95,unknown
CANON,2480,4,2026-01-31 00:00:00,420101010101,0,20404373.85,unknown
CANON,2480,5,2026-01-31 00:00:00,410101010101,0,86961498.07,unknown
CANON,2480,6,2026-01-31 00:00:00,410101010102,0,37408018.72,unknown
CANON,2482,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2482,2,2026-02-02 00:00:00,640101010101,286000,0,unknown
CANON,2484,2,2026-02-02 00:00:00,710101010104,0,0,unknown
CANON,2486,2,2026-02-02 00:00:00,710101010104,0,0,unknown
CANON,2489,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2489,2,2026-02-02 00:00:00,410101010103,0,50000,unknown
CANON,2489,4,2026-02-02 00:00:00,510101010103,29044.43,0,unknown
CANON,2491,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2491,2,2026-02-02 00:00:00,610101010104,320000,0,unknown
CANON,2491,3,2026-02-02 00:00:00,610101010104,160000,0,unknown
CANON,2491,4,2026-02-02 00:00:00,610101010104,1120000,0,unknown
CANON,2492,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2492,2,2026-02-02 00:00:00,420101020101,0,620000,unknown
CANON,2492,4,2026-02-02 00:00:00,510201010102,600000,0,unknown
CANON,2493,2,2026-02-02 00:00:00,710101010104,0,0,unknown
CANON,2494,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2495,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2495,2,2026-01-25 00:00:00,410201060101,0,-125000,unknown
CANON,2495,3,2026-01-25 00:00:00,450101010104,0,-240000,unknown
CANON,2495,4,2026-01-25 00:00:00,440101010101,0,-250000,unknown
CANON,2495,6,2026-01-25 00:00:00,510201060101,-50000,0,unknown
CANON,2495,7,2026-01-25 00:00:00,540101010101,-130000,0,unknown
CANON,2496,2,2026-01-28 00:00:00,710101010104,0,0,unknown
CANON,2497,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2497,2,2026-01-25 00:00:00,450101010104,0,-150000,unknown
CANON,2498,1,2026-01-28 00:00:00,810101010101,0,0,unknown
CANON,2498,2,2026-01-28 00:00:00,440101010101,0,1224000,unknown
CANON,2499,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2499,2,2026-02-01 00:00:00,410201010103,0,462000,unknown
CANON,2500,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2500,2,2026-01-25 00:00:00,440101010101,0,125000,unknown
CANON,2500,3,2026-01-25 00:00:00,450101010104,0,120000,unknown
CANON,2500,5,2026-01-25 00:00:00,540101010101,50000,0,unknown
CANON,2501,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2501,2,2026-01-25 00:00:00,440101010101,0,250000,unknown
CANON,2501,3,2026-01-25 00:00:00,450101010104,0,120000,unknown
CANON,2501,5,2026-01-25 00:00:00,540101010101,130000,0,unknown
CANON,2502,2,2026-02-01 00:00:00,710101010104,0,0,unknown
CANON,2503,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2503,2,2026-01-25 00:00:00,450101010104,0,75000,unknown
CANON,2504,1,2026-01-25 00:00:00,810101010101,0,0,unknown
CANON,2504,2,2026-01-25 00:00:00,450101010104,0,75000,unknown
CANON,2505,2,2026-01-28 00:00:00,710101010104,0,0,unknown
CANON,2506,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2506,2,2026-02-02 00:00:00,420101010103,0,7100000,unknown
CANON,2507,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2507,2,2026-02-01 00:00:00,410201010103,0,0,unknown
CANON,2508,1,2026-02-01 00:00:00,810101010101,0,0,unknown
CANON,2508,2,2026-02-01 00:00:00,410201010103,0,0,unknown
CANON,2509,1,2026-02-02 00:00:00,810101010101,0,0,unknown
CANON,2509,2,2026-02-02 00:00:00,410101010103,0,870000,unknown
CANON,2510,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2510,2,2026-02-03 00:00:00,410101010103,0,50000,unknown
CANON,2510,4,2026-02-03 00:00:00,510101010103,29044.43,0,unknown
CANON,2512,1,2026-02-03 00:00:00,510101010103,2450901.65,0,unknown
CANON,2513,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2513,2,2026-02-03 00:00:00,450101010104,0,75000,unknown
CANON,2515,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2515,2,2026-02-03 00:00:00,410101010103,0,3940000,unknown
CANON,2517,1,2026-02-03 00:00:00,550101010101,253219.9,0,unknown
CANON,2519,1,2026-01-24 00:00:00,810101010101,0,0,unknown
CANON,2519,2,2026-01-24 00:00:00,450101010104,0,-350000,unknown
CANON,2520,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2520,2,2026-02-03 00:00:00,440101010101,0,85000,unknown
CANON,2520,4,2026-02-03 00:00:00,540101010101,49523,0,unknown
CANON,2522,1,2026-01-24 00:00:00,810101010101,0,0,unknown
CANON,2522,2,2026-01-24 00:00:00,450101010104,0,350000,unknown
CANON,2525,1,2026-01-13 00:00:00,810101010101,0,0,unknown
CANON,2525,2,2026-01-13 00:00:00,450101010104,0,150000,unknown
CANON,2526,1,2026-01-13 00:00:00,810101010101,0,0,unknown
CANON,2526,2,2026-01-13 00:00:00,450101010103,0,-150000,unknown
CANON,2527,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2527,2,2026-01-29 00:00:00,450101010105,0,815000,unknown
CANON,2528,1,2026-01-29 00:00:00,810101010101,0,0,unknown
CANON,2528,2,2026-01-29 00:00:00,450101010105,0,-815000,unknown
CANON,2529,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2530,1,2026-02-03 00:00:00,510201010103,140286.41,0,unknown
CANON,2530,2,2026-02-03 00:00:00,510201010103,253219.9,0,unknown
CANON,2531,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2531,2,2026-02-03 00:00:00,410101010103,0,705000,unknown
CANON,2531,3,2026-02-03 00:00:00,450101010104,0,60000,unknown
CANON,2531,5,2026-02-03 00:00:00,510101010103,402376.26,0,unknown
CANON,2533,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2535,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2536,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2536,2,2026-02-03 00:00:00,420101010102,0,1440000,unknown
CANON,2536,4,2026-02-03 00:00:00,520101010102,1661786.76,0,unknown
CANON,2539,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2539,2,2026-02-03 00:00:00,420101010103,0,275000,unknown
CANON,2539,3,2026-02-03 00:00:00,440101010101,0,50000,unknown
CANON,2539,5,2026-02-03 00:00:00,520101010103,261130.12,0,unknown
CANON,2539,7,2026-02-03 00:00:00,540101010101,24995.96,0,unknown
CANON,2542,1,2026-02-03 00:00:00,630101010104,10000,0,unknown
CANON,2544,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2545,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2547,1,2026-02-03 00:00:00,810101010101,0,0,unknown
CANON,2547,2,2026-02-03 00:00:00,440101010101,0,600000,unknown
CANON,2547,4,2026-02-03 00:00:00,540101010101,319685,0,unknown
CANON,2548,2,2026-02-03 00:00:00,710101010104,0,0,unknown
CANON,2551,1,2026-02-04 00:00:00,510201040102,2328520.07,0,unknown
CANON,2551,3,2026-02-04 00:00:00,510201060101,257467.78,0,unknown
CANON,2553,2,2026-02-04 00:00:00,710101010104,0,0,unknown
CANON,2556,1,2026-02-04 00:00:00,810101010101,0,0,unknown
CANON,2556,2,2026-02-04 00:00:00,440101010101,0,82000,unknown
CANON,2556,3,2026-02-04 00:00:00,450101010104,0,118000,unknown
CANON,2556,4,2026-02-04 00:00:00,410101010103,0,65000,unknown
CANON,2556,6,2026-02-04 00:00:00,540101010101,37400.54,0,unknown
CANON,2556,8,2026-02-04 00:00:00,510101010103,31622.31,0,unknown
